name,num_simulations,solution_id,time_to_solve,sse,extraction_duration,infusion_duration,infusion_pressure,p0,p1,p2,p3,p4
Diagnostics_259_15JAN2022_4411,6480,4411,0:00:00.675194 hh:mm:ss,7.272196,18.6,6.0,1.0,4.0,8.0,8.0,6.0,6.0
Diagnostics_25_22FEB2021_1461,3456,1461,0:00:00.368043 hh:mm:ss,5.689667,20.0,6.0,1.0,8.0,8.0,7.0,6.0,6.0
Diagnostics_260_16JAN2022_3257,12096,3257,0:00:01.271600 hh:mm:ss,8.910212,19.8,6.0,1.0,3.0,8.0,8.0,7.0,2.0
Diagnostics_261_17JAN2022_1641,2304,1641,0:00:00.234372 hh:mm:ss,5.865371,19.4,6.0,1.0,3.0,7.0,8.0,6.0,6.0
Diagnostics_262_18JAN2022_401,2160,401,0:00:00.223403 hh:mm:ss,6.738686,18.4,6.0,1.0,3.0,7.0,8.0,7.0,5.0
Diagnostics_263_19JAN2022_1276,4860,1276,0:00:00.507668 hh:mm:ss,6.43849,18.0,6.0,1.0,3.0,4.0,6.0,7.0,4.0
Diagnostics_264_20JAN2022_3782,7290,3782,0:00:00.766949 hh:mm:ss,8.185912,19.1,7.0,1.0,3.0,6.0,8.0,6.0,6.0
Diagnostics_265_21JAN2022_1896,2880,1896,0:00:00.324133 hh:mm:ss,6.454311,19.8,6.0,1.0,3.0,8.0,7.0,6.0,6.0
Diagnostics_266_22JAN2022_681,3072,681,0:00:00.315157 hh:mm:ss,8.406551,18.1,7.0,1.0,3.0,5.0,8.0,6.0,5.0
Diagnostics_267_23JAN2022_1651,2400,1651,0:00:00.251328 hh:mm:ss,8.333054,19.3,7.0,1.0,3.0,7.0,8.0,6.0,6.0
Diagnostics_268_24JAN2022_793,2304,793,0:00:00.250370 hh:mm:ss,6.532518,18.5,6.0,1.0,3.0,5.0,8.0,7.0,5.0
Diagnostics_269_25JAN2022_2041,4320,2041,0:00:00.443814 hh:mm:ss,6.632601,19.0,6.0,1.0,3.0,3.0,6.0,7.0,6.0
Diagnostics_26_27FEB2021_1146,2700,1146,0:00:00.289225 hh:mm:ss,5.06545,17.1,6.0,1.0,5.0,8.0,8.0,6.0,6.0
Diagnostics_270_27JAN2022_676,3600,676,0:00:00.368016 hh:mm:ss,7.703405,18.7,6.0,1.0,3.0,6.0,8.0,6.0,5.0
Diagnostics_271_28JAN2022_741,4320,741,0:00:00.448800 hh:mm:ss,6.019531,19.2,6.0,1.0,4.0,3.0,7.0,7.0,5.0
Diagnostics_272_29JAN2022_1276,1440,1276,0:00:00.151140 hh:mm:ss,5.830337,17.6,6.0,1.0,3.0,3.0,6.0,6.0,6.0
Diagnostics_273_03FEB2022_541,2880,541,0:00:00.302192 hh:mm:ss,7.346279,18.3,6.0,1.0,3.0,7.0,8.0,6.0,5.0
Diagnostics_274_04FEB2022_1371,3240,1371,0:00:00.333109 hh:mm:ss,6.389525,16.3,6.0,1.0,4.0,8.0,8.0,6.0,6.0
Diagnostics_275_05FEB2022_329,768,329,0:00:00.108732 hh:mm:ss,7.241179,18.7,7.0,1.0,3.0,5.0,6.0,6.0,5.0
Diagnostics_276_06FEB2022_681,1296,681,0:00:00.132645 hh:mm:ss,5.945003,18.0,6.0,1.0,3.0,5.0,6.0,6.0,6.0
Diagnostics_277_07FEB2022_810,4860,810,0:00:00.508656 hh:mm:ss,7.923563,19.0,7.0,0.0,3.0,7.0,8.0,7.0,5.0
Diagnostics_278_08FEB2022_1366,5040,1366,0:00:00.527591 hh:mm:ss,5.898166,20.4,6.0,1.0,3.0,9.0,8.0,6.0,5.0
Diagnostics_279_10FEB2022_4471,5832,4471,0:00:00.625328 hh:mm:ss,7.885514,19.3,7.0,1.0,6.0,9.0,7.0,6.0,6.0
Diagnostics_27_27FEB2021_1969,2592,1969,0:00:00.264294 hh:mm:ss,5.541253,16.3,5.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_280_11FEB2022_541,2160,541,0:00:00.230411 hh:mm:ss,6.005303,17.3,5.0,1.0,3.0,5.0,8.0,7.0,5.0
Diagnostics_281_14FEB2022_3676,5040,3676,0:00:00.539556 hh:mm:ss,7.554942,21.0,6.0,1.0,3.0,9.0,7.0,6.0,6.0
Diagnostics_282_15FEB2022_3571,5040,3571,0:00:00.526592 hh:mm:ss,6.679041,20.7,5.0,1.0,3.0,8.0,8.0,6.0,6.0
Diagnostics_283_16FEB2022_481,2592,481,0:00:00.278256 hh:mm:ss,6.949324,17.6,5.0,1.0,2.0,7.0,8.0,7.0,5.0
Diagnostics_284_17FEB2022_2521,3600,2521,0:00:00.374516 hh:mm:ss,7.009961,20.1,5.0,1.0,3.0,5.0,8.0,5.0,6.0
Diagnostics_285_18FEB2022_289,1792,289,0:00:00.188496 hh:mm:ss,7.058655,20.0,6.0,1.0,3.0,8.0,7.0,5.0,5.0
Diagnostics_286_19FEB2022_1441,1728,1441,0:00:00.210437 hh:mm:ss,8.351809,23.8,9.0,1.0,4.0,7.0,5.0,6.0,6.0
Diagnostics_287_20FEB2022_1111,1440,1111,0:00:00.149626 hh:mm:ss,4.436519,21.8,6.0,1.0,3.0,4.0,6.0,6.0,6.0
Diagnostics_288_21FEB2022_1321,1440,1321,0:00:00.148625 hh:mm:ss,5.428845,20.6,6.0,1.0,3.0,6.0,6.0,6.0,6.0
Diagnostics_289_22FEB2022_1531,1800,1531,0:00:00.188522 hh:mm:ss,4.933677,19.3,5.0,1.0,3.0,4.0,6.0,6.0,6.0
Diagnostics_28_28FEB2021_2329,3456,2329,0:00:00.356074 hh:mm:ss,7.464148,22.2,5.0,1.0,7.0,8.0,7.0,5.0,6.0
Diagnostics_290_23FEB2022_385,576,385,0:00:00.060862 hh:mm:ss,6.138284,20.3,6.0,1.0,3.0,5.0,6.0,5.0,6.0
Diagnostics_291_24FEB2022_901,2160,901,0:00:00.256340 hh:mm:ss,5.959978,23.0,7.0,1.0,3.0,5.0,7.0,6.0,6.0
Diagnostics_292_28FEB2022_1609,2160,1609,0:00:00.224400 hh:mm:ss,6.3421,20.1,4.0,1.0,3.0,6.0,6.0,6.0,7.0
Diagnostics_293_03MAR2022_1486,3240,1486,0:00:00.340117 hh:mm:ss,6.038303,20.9,5.0,1.0,3.0,5.0,6.0,6.0,6.0
Diagnostics_294_04MAR2022_2331,6075,2331,0:00:00.647269 hh:mm:ss,7.866608,24.3,6.0,1.0,3.0,8.0,8.0,6.0,6.0
Diagnostics_295_05MAR2022_401,2880,401,0:00:00.298720 hh:mm:ss,7.857894,23.7,6.0,1.0,3.0,7.0,8.0,7.0,4.0
Diagnostics_296_06MAR2022_2205,5670,2205,0:00:00.605381 hh:mm:ss,7.883446,23.2,6.0,0.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_297_07MAR2022_257,1280,257,0:00:00.134640 hh:mm:ss,7.644643,22.5,6.0,1.0,3.0,5.0,8.0,6.0,5.0
Diagnostics_298_08MAR2022_1366,5040,1366,0:00:00.529584 hh:mm:ss,6.513103,22.6,6.0,1.0,3.0,9.0,8.0,6.0,5.0
Diagnostics_299_09MAR2022_1737,4536,1737,0:00:00.484709 hh:mm:ss,6.710134,23.1,6.0,1.0,2.0,8.0,8.0,6.0,6.0
Diagnostics_29_01MAR2021_2431,3240,2431,0:00:00.350904 hh:mm:ss,6.267148,20.0,5.0,1.0,3.0,8.0,7.0,6.0,6.0
Diagnostics_2_30JAN2021_1982,3024,1982,0:00:00.321141 hh:mm:ss,5.282751,23.7,5.0,1.0,7.0,8.0,6.0,5.0,6.0
Diagnostics_300_10MAR2022_3360,7560,3360,0:00:00.822826 hh:mm:ss,9.139131,26.2,8.0,0.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_301_11MAR2022_3571,5670,3571,0:00:00.604903 hh:mm:ss,6.243319,26.2,6.0,1.0,3.0,8.0,8.0,5.0,6.0
Diagnostics_302_12MAR2022_773,4320,773,0:00:00.466751 hh:mm:ss,8.121845,25.7,5.0,1.0,4.0,4.0,7.0,6.0,5.0
Diagnostics_303_12MAR2022_3156,6480,3156,0:00:00.703120 hh:mm:ss,9.654562,29.2,7.0,1.0,3.0,9.0,7.0,6.0,6.0
Diagnostics_304_13MAR2022_525,3600,525,0:00:00.385994 hh:mm:ss,6.94688,23.2,6.0,0.0,3.0,7.0,7.0,5.0,3.0
Diagnostics_305_14MAR2022_571,3240,571,0:00:00.344080 hh:mm:ss,6.591849,23.1,6.0,1.0,3.0,4.0,8.0,7.0,5.0
Diagnostics_306_15MAR2022_3156,8100,3156,0:00:00.890593 hh:mm:ss,7.332898,26.7,6.0,1.0,3.0,8.0,8.0,6.0,6.0
Diagnostics_307_16MAR2022_1981,2880,1981,0:00:00.303189 hh:mm:ss,6.091586,23.3,5.0,1.0,3.0,7.0,8.0,6.0,6.0
Diagnostics_308_17MAR2022_2766,5760,2766,0:00:00.610393 hh:mm:ss,7.070827,26.4,6.0,1.0,3.0,7.0,8.0,6.0,6.0
Diagnostics_309_18MAR2022_2101,2700,2101,0:00:00.286233 hh:mm:ss,7.205973,26.9,6.0,1.0,3.0,7.0,8.0,6.0,6.0
Diagnostics_30_02MAR2021_3361,5670,3361,0:00:00.598400 hh:mm:ss,6.964317,21.3,5.0,1.0,3.0,9.0,7.0,5.0,6.0
Diagnostics_310_19MAR2022_1351,3240,1351,0:00:00.339092 hh:mm:ss,7.219583,26.3,6.0,1.0,3.0,8.0,7.0,6.0,6.0
Diagnostics_311_20MAR2022_545,2304,545,0:00:00.249334 hh:mm:ss,7.584379,22.7,6.0,1.0,3.0,6.0,7.0,7.0,5.0
Diagnostics_312_21MAR2022_2326,13500,2326,0:00:01.429201 hh:mm:ss,7.184099,25.5,6.0,1.0,3.0,6.0,6.0,3.0,0.0
Diagnostics_313_22MAR2022_721,4320,721,0:00:00.465754 hh:mm:ss,8.998387,32.4,8.0,1.0,3.0,7.0,8.0,6.0,5.0
Diagnostics_314_23MAR2022_3081,4050,3081,0:00:00.439851 hh:mm:ss,8.216713,26.7,6.0,1.0,3.0,8.0,7.0,6.0,6.0
Diagnostics_315_24MAR2022_385,2160,385,0:00:00.228415 hh:mm:ss,7.449506,23.5,7.0,1.0,3.0,5.0,8.0,7.0,5.0
Diagnostics_316_25MAR2022_1261,3240,1261,0:00:00.347072 hh:mm:ss,7.0365,24.7,6.0,1.0,3.0,7.0,7.0,6.0,6.0
Diagnostics_317_28MAR2022_1056,4800,1056,0:00:00.520631 hh:mm:ss,8.227727,25.3,7.0,1.0,3.0,8.0,9.0,7.0,6.0
Diagnostics_318_29MAR2022_2286,4320,2286,0:00:00.460794 hh:mm:ss,6.957963,21.8,6.0,1.0,3.0,7.0,8.0,7.0,6.0
Diagnostics_319_30MAR2022_1129,2160,1129,0:00:00.232407 hh:mm:ss,6.388883,22.7,6.0,1.0,3.0,6.0,7.0,6.0,6.0
Diagnostics_31_03MAR2021_1205,3360,1205,0:00:00.353056 hh:mm:ss,6.95314,20.0,6.0,1.0,7.0,8.0,6.0,6.0,5.0
Diagnostics_320_31MAR2022_1471,5670,1471,0:00:00.626326 hh:mm:ss,6.781356,24.3,6.0,1.0,3.0,9.0,7.0,6.0,5.0
Diagnostics_321_01APR2022_481,1200,481,0:00:00.124692 hh:mm:ss,5.842264,20.5,6.0,1.0,3.0,4.0,7.0,7.0,5.0
Diagnostics_322_02APR2022_1621,2160,1621,0:00:00.224400 hh:mm:ss,6.279984,20.1,7.0,1.0,3.0,5.0,7.0,6.0,6.0
Diagnostics_323_03APR2022_1891,3645,1891,0:00:00.384997 hh:mm:ss,6.253169,20.2,6.0,1.0,3.0,5.0,8.0,7.0,6.0
Diagnostics_324_04APR2022_811,3240,811,0:00:00.339093 hh:mm:ss,6.052075,18.7,5.0,1.0,3.0,8.0,7.0,6.0,5.0
Diagnostics_325_05APR2022_901,2880,901,0:00:00.299200 hh:mm:ss,6.374399,18.8,7.0,1.0,3.0,4.0,7.0,6.0,4.0
Diagnostics_326_06APR2022_811,3240,811,0:00:00.366021 hh:mm:ss,6.904325,19.7,7.0,0.0,3.0,7.0,6.0,6.0,5.0
Diagnostics_327_07APR2022_541,2160,541,0:00:00.221436 hh:mm:ss,5.202254,18.6,6.0,1.0,3.0,6.0,8.0,7.0,6.0
Diagnostics_328_09APR2022_601,2700,601,0:00:00.290224 hh:mm:ss,5.818341,19.3,5.0,1.0,3.0,6.0,6.0,6.0,5.0
Diagnostics_329_10APR2022_1846,4050,1846,0:00:00.420875 hh:mm:ss,6.326152,19.7,5.0,1.0,3.0,5.0,8.0,6.0,6.0
Diagnostics_32_04MAR2021_4250,5670,4250,0:00:00.603410 hh:mm:ss,7.091077,24.4,8.0,1.0,7.0,8.0,7.0,6.0,6.0
Diagnostics_330_11APR2022_901,2160,901,0:00:00.234918 hh:mm:ss,5.685018,19.1,4.0,1.0,3.0,4.0,7.0,6.0,6.0
Diagnostics_331_12APR2022_601,1800,601,0:00:00.183511 hh:mm:ss,4.791203,18.8,5.0,1.0,3.0,3.0,7.0,7.0,6.0
Diagnostics_332_13APR2022_1793,4536,1793,0:00:00.489715 hh:mm:ss,6.157314,22.9,5.0,1.0,2.0,9.0,8.0,6.0,6.0
Diagnostics_333_14APR2022_2521,6480,2521,0:00:00.687163 hh:mm:ss,9.53995,28.9,5.0,1.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_334_18APR2022_2521,4050,2521,0:00:00.431870 hh:mm:ss,11.538591,28.0,5.0,1.0,3.0,6.0,9.0,6.0,6.0
Diagnostics_335_20APR2022_2971,7290,2971,0:00:00.773961 hh:mm:ss,7.991107,24.7,6.0,1.0,3.0,7.0,9.0,6.0,6.0
Diagnostics_336_21APR2022_5556,10800,5556,0:00:01.165909 hh:mm:ss,7.828608,27.9,6.0,1.0,3.0,8.0,8.0,6.0,6.0
Diagnostics_337_22APR2022_2701,5760,2701,0:00:00.615330 hh:mm:ss,9.274738,26.2,7.0,1.0,3.0,6.0,8.0,6.0,6.0
Diagnostics_338_23APR2022_3886,5040,3886,0:00:00.535568 hh:mm:ss,7.181148,27.7,6.0,1.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_339_24APR2022_2701,4320,2701,0:00:00.472760 hh:mm:ss,9.763584,28.4,6.0,1.0,3.0,5.0,9.0,5.0,6.0
Diagnostics_33_04MAR2021_2023,3240,2023,0:00:00.340595 hh:mm:ss,7.911204,19.2,7.0,1.0,7.0,8.0,8.0,6.0,7.0
Diagnostics_340_25APR2022_2386,4860,2386,0:00:00.535568 hh:mm:ss,8.082151,26.3,6.0,1.0,3.0,5.0,6.0,5.0,4.0
Diagnostics_341_26APR2022_1891,4320,1891,0:00:00.463760 hh:mm:ss,10.166113,33.8,6.0,1.0,3.0,8.0,7.0,5.0,5.0
Diagnostics_342_27APR2022_3151,4050,3151,0:00:00.432864 hh:mm:ss,7.999055,25.9,6.0,1.0,3.0,6.0,8.0,6.0,6.0
Diagnostics_343_28APR2022_4306,5670,4306,0:00:00.606378 hh:mm:ss,8.854184,28.9,6.0,1.0,3.0,9.0,7.0,6.0,6.0
Diagnostics_344_29APR2022_1656,4050,1656,0:00:00.425862 hh:mm:ss,7.13307,25.3,6.0,1.0,3.0,7.0,8.0,6.0,6.0
Diagnostics_345_30APR2022_1501,2160,1501,0:00:00.225423 hh:mm:ss,4.875246,18.1,6.0,1.0,3.0,6.0,6.0,6.0,6.0
Diagnostics_346_01MAY2022_2836,3780,2836,0:00:00.423892 hh:mm:ss,12.714665,49.7,5.0,1.0,3.0,9.0,8.0,7.0,7.0
Diagnostics_347_02MAY2022_4201,5760,4201,0:00:00.646272 hh:mm:ss,12.700241,37.6,6.0,1.0,3.0,9.0,7.0,6.0,6.0
Diagnostics_348_03MAY2022_3892,7560,3892,0:00:00.812854 hh:mm:ss,8.642669,26.9,6.0,2.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_349_04MAY2022_281,1792,281,0:00:00.190490 hh:mm:ss,8.755591,27.2,5.0,1.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_34_05MAR2021_2886,3780,2886,0:00:00.402923 hh:mm:ss,8.942153,22.2,6.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_350_05MAY2022_2416,5040,2416,0:00:00.562523 hh:mm:ss,8.858219,27.9,5.0,1.0,3.0,9.0,9.0,7.0,6.0
Diagnostics_351_09MAY2022_2641,5184,2641,0:00:00.557545 hh:mm:ss,8.761024,31.2,6.0,1.0,4.0,9.0,7.0,6.0,6.0
Diagnostics_352_10MAY2022_3871,4860,3871,0:00:00.523600 hh:mm:ss,7.574716,24.2,8.0,1.0,3.0,8.0,8.0,6.0,6.0
Diagnostics_353_11MAY2022_901,4860,901,0:00:00.515622 hh:mm:ss,5.590397,20.4,6.0,1.0,3.0,8.0,8.0,7.0,5.0
Diagnostics_354_12MAY2022_305,768,305,0:00:00.080809 hh:mm:ss,7.868889,20.2,9.0,1.0,4.0,5.0,5.0,6.0,5.0
Diagnostics_355_13MAY2022_91,1080,91,0:00:00.113696 hh:mm:ss,7.385868,16.5,8.0,1.0,3.0,4.0,5.0,5.0,5.0
Diagnostics_356_16MAY2022_961,8640,961,0:00:00.925552 hh:mm:ss,8.168319,33.0,4.0,1.0,3.0,10.0,9.0,6.0,6.0
Diagnostics_357_17MAY2022_181,1440,181,0:00:00.150598 hh:mm:ss,6.531304,18.6,6.0,1.0,3.0,4.0,7.0,6.0,6.0
Diagnostics_358_19MAY2022_901,4050,901,0:00:00.425886 hh:mm:ss,6.30391,20.8,6.0,1.0,3.0,6.0,7.0,6.0,5.0
Diagnostics_359_20MAY2022_781,4320,781,0:00:00.452789 hh:mm:ss,5.7082,19.4,6.0,1.0,3.0,6.0,5.0,5.0,2.0
Diagnostics_35_06MAR2021_1891,2880,1891,0:00:00.312139 hh:mm:ss,7.21286,22.2,5.0,1.0,3.0,8.0,7.0,5.0,6.0
Diagnostics_360_21MAY2022_2341,3240,2341,0:00:00.340623 hh:mm:ss,6.460752,19.2,6.0,1.0,3.0,7.0,7.0,6.0,6.0
Diagnostics_361_22MAY2022_2206,5040,2206,0:00:00.536564 hh:mm:ss,6.398002,22.8,6.0,1.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_362_23MAY2022_2129,4608,2129,0:00:00.486724 hh:mm:ss,8.354636,23.7,6.0,1.0,4.0,9.0,8.0,6.0,6.0
Diagnostics_363_26MAY2022_1793,4032,1793,0:00:00.443813 hh:mm:ss,8.282778,24.2,6.0,1.0,3.0,9.0,7.0,6.0,6.0
Diagnostics_364_27MAY2022_3256,5040,3256,0:00:00.540525 hh:mm:ss,6.271268,21.7,3.0,1.0,3.0,8.0,8.0,6.0,7.0
Diagnostics_365_31MAY2022_1276,2700,1276,0:00:00.284240 hh:mm:ss,5.710327,20.8,5.0,1.0,3.0,7.0,6.0,6.0,5.0
Diagnostics_366_01JUN2022_586,1440,586,0:00:00.181515 hh:mm:ss,7.128344,22.8,6.0,1.0,3.0,5.0,7.0,7.0,6.0
Diagnostics_367_02JUN2022_5041,6480,5041,0:00:00.686192 hh:mm:ss,10.335312,24.5,6.0,1.0,4.0,8.0,6.0,6.0,6.0
Diagnostics_368_06JUN2022_1325,3240,1325,0:00:00.338150 hh:mm:ss,5.837323,20.2,6.0,2.0,3.0,8.0,8.0,6.0,6.0
Diagnostics_369_07JUN2022_3181,6480,3181,0:00:00.693147 hh:mm:ss,6.150813,23.0,6.0,1.0,3.0,6.0,7.0,6.0,6.0
Diagnostics_36_07MAR2021_2901,4320,2901,0:00:00.457750 hh:mm:ss,7.857662,21.0,6.0,1.0,5.0,9.0,7.0,5.0,6.0
Diagnostics_370_08JUN2022_721,3240,721,0:00:00.349066 hh:mm:ss,5.547422,23.7,6.0,1.0,3.0,4.0,7.0,7.0,6.0
Diagnostics_371_09JUN2022_1801,4050,1801,0:00:00.429877 hh:mm:ss,6.971627,24.9,6.0,1.0,3.0,6.0,8.0,6.0,6.0
Diagnostics_372_10JUN2022_1426,1800,1426,0:00:00.196501 hh:mm:ss,5.337964,21.9,6.0,1.0,3.0,7.0,7.0,6.0,6.0
Diagnostics_373_11JUN2022_361,2160,361,0:00:00.226421 hh:mm:ss,7.236767,23.8,6.0,1.0,3.0,5.0,8.0,6.0,6.0
Diagnostics_374_12JUN2022_781,2160,781,0:00:00.226394 hh:mm:ss,5.550676,18.4,6.0,1.0,3.0,6.0,6.0,6.0,6.0
Diagnostics_375_13JUN2022_449,1536,449,0:00:00.161568 hh:mm:ss,6.357003,19.7,6.0,1.0,3.0,7.0,8.0,7.0,6.0
Diagnostics_376_14JUN2022_1801,2592,1801,0:00:00.292233 hh:mm:ss,7.131913,19.2,8.0,1.0,4.0,6.0,6.0,6.0,6.0
Diagnostics_377_15JUN2022_2521,3240,2521,0:00:00.343082 hh:mm:ss,6.070953,21.2,7.0,1.0,3.0,7.0,7.0,6.0,6.0
Diagnostics_378_16JUN2022_1217,2592,1217,0:00:00.274266 hh:mm:ss,6.488809,21.7,7.0,1.0,3.0,7.0,5.0,5.0,4.0
Diagnostics_379_16JUN2022_1,1152,1,0:00:00.118684 hh:mm:ss,6.426415,17.8,5.0,1.0,4.0,6.0,6.0,6.0,6.0
Diagnostics_37_08MAR2021_921,3456,921,0:00:00.361032 hh:mm:ss,6.794471,21.5,6.0,1.0,8.0,8.0,7.0,6.0,5.0
Diagnostics_380_17JUN2022_1531,2160,1531,0:00:00.228390 hh:mm:ss,6.671777,20.1,6.0,1.0,3.0,8.0,8.0,6.0,7.0
Diagnostics_381_21JUN2022_1501,2160,1501,0:00:00.254838 hh:mm:ss,6.612451,22.3,5.0,1.0,3.0,6.0,6.0,6.0,6.0
Diagnostics_382_22JUN2022_1351,3240,1351,0:00:00.346074 hh:mm:ss,6.892369,24.5,8.0,1.0,3.0,8.0,7.0,6.0,6.0
Diagnostics_383_24JUL2022_1304,2016,1304,0:00:00.212432 hh:mm:ss,8.117899,24.2,7.0,0.0,4.0,9.0,7.0,6.0,7.0
Diagnostics_384_25JUL2022_1996,5040,1996,0:00:00.544571 hh:mm:ss,9.359342,30.9,6.0,1.0,3.0,9.0,7.0,6.0,6.0
Diagnostics_385_26JUL2022_4081,6480,4081,0:00:00.699156 hh:mm:ss,9.24534,27.6,6.0,1.0,3.0,9.0,9.0,6.0,7.0
Diagnostics_386_27JUL2022_1981,3240,1981,0:00:00.345077 hh:mm:ss,7.711584,23.5,7.0,1.0,3.0,7.0,7.0,5.0,6.0
Diagnostics_387_28JUL2022_2341,3240,2341,0:00:00.339084 hh:mm:ss,6.784146,23.4,6.0,1.0,3.0,6.0,7.0,6.0,6.0
Diagnostics_388_29JUL2022_2926,4050,2926,0:00:00.421895 hh:mm:ss,7.475632,22.2,7.0,1.0,3.0,6.0,7.0,6.0,6.0
Diagnostics_389_30JUL2022_2251,3240,2251,0:00:00.353030 hh:mm:ss,6.575677,24.8,7.0,1.0,3.0,7.0,7.0,5.0,6.0
Diagnostics_38_09MAR2021_1764,4032,1764,0:00:00.421872 hh:mm:ss,7.007417,19.1,5.0,1.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_390_31JUL2022_889,2160,889,0:00:00.228390 hh:mm:ss,6.244609,22.9,7.0,1.0,4.0,7.0,7.0,6.0,6.0
Diagnostics_391_01AUG2022_781,2160,781,0:00:00.261301 hh:mm:ss,7.425836,22.8,6.0,1.0,3.0,6.0,6.0,6.0,5.0
Diagnostics_392_02AUG2022_513,2240,513,0:00:00.235371 hh:mm:ss,7.179317,22.4,6.0,1.0,4.0,9.0,8.0,7.0,5.0
Diagnostics_393_04AUG2022_2641,3456,2641,0:00:00.372005 hh:mm:ss,9.275508,27.3,6.0,1.0,4.0,9.0,7.0,6.0,6.0
Diagnostics_394_08AUG2022_3870,7290,3870,0:00:00.784901 hh:mm:ss,7.970641,25.1,6.0,0.0,3.0,8.0,8.0,6.0,6.0
Diagnostics_395_09AUG2022_1825,6804,1825,0:00:00.741019 hh:mm:ss,11.566893,33.8,7.0,1.0,7.0,10.0,8.0,7.0,6.0
Diagnostics_396_10AUG2022_541,5040,541,0:00:00.560526 hh:mm:ss,13.073303,40.7,5.0,1.0,4.0,9.0,8.0,5.0,5.0
Diagnostics_397_11AUG2022_2071,4860,2071,0:00:00.524597 hh:mm:ss,9.167407,29.3,7.0,1.0,3.0,8.0,8.0,6.0,6.0
Diagnostics_398_12AUG2022_2961,5832,2961,0:00:00.628320 hh:mm:ss,9.743597,33.4,6.0,1.0,3.0,10.0,8.0,7.0,6.0
Diagnostics_399_15AUG2022_1261,4860,1261,0:00:00.526142 hh:mm:ss,8.923851,33.7,6.0,1.0,4.0,9.0,7.0,6.0,5.0
Diagnostics_39_10MAR2021_3886,5040,3886,0:00:00.520571 hh:mm:ss,6.201097,18.1,5.0,1.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_3_30JAN2021_1353,3456,1353,0:00:00.374026 hh:mm:ss,5.9853,25.4,5.0,1.0,8.0,7.0,5.0,5.0,5.0
Diagnostics_400_16AUG2022_1745,3456,1745,0:00:00.393947 hh:mm:ss,9.19115,27.3,6.0,1.0,4.0,9.0,8.0,7.0,6.0
Diagnostics_401_17AUG2022_451,2880,451,0:00:00.302192 hh:mm:ss,7.518049,29.5,6.0,1.0,3.0,8.0,7.0,6.0,5.0
Diagnostics_402_18AUG2022_2206,4050,2206,0:00:00.426922 hh:mm:ss,8.778799,26.4,6.0,1.0,3.0,4.0,3.0,6.0,6.0
Diagnostics_403_19AUG2022_865,5832,865,0:00:00.639290 hh:mm:ss,7.662331,23.1,6.0,1.0,4.0,9.0,7.0,7.0,5.0
Diagnostics_404_20AUG2022_973,5832,973,0:00:00.613382 hh:mm:ss,9.556873,26.8,7.0,1.0,4.0,9.0,8.0,7.0,5.0
Diagnostics_405_21AUG2022_481,6480,481,0:00:00.702122 hh:mm:ss,8.429942,26.4,6.0,1.0,3.0,6.0,9.0,6.0,5.0
Diagnostics_406_22AUG2022_841,8640,841,0:00:00.911562 hh:mm:ss,9.297925,28.3,7.0,1.0,3.0,10.0,7.0,5.0,5.0
Diagnostics_407_23AUG2022_901,4860,901,0:00:00.521604 hh:mm:ss,6.893022,27.3,7.0,1.0,3.0,8.0,8.0,7.0,5.0
Diagnostics_408_24AUG2022_2633,5184,2633,0:00:00.558506 hh:mm:ss,10.072503,29.7,6.0,1.0,4.0,10.0,8.0,7.0,6.0
Diagnostics_409_25AUG2022_2206,5670,2206,0:00:00.614357 hh:mm:ss,7.016868,22.6,7.0,1.0,3.0,9.0,8.0,6.0,6.0
Diagnostics_40_11MAR2021_1814,4032,1814,0:00:00.421897 hh:mm:ss,6.921919,17.8,6.0,1.0,8.0,9.0,8.0,6.0,6.0
Diagnostics_410_29AUG2022_3331,6480,3331,0:00:00.707132 hh:mm:ss,6.222434,23.1,6.0,1.0,3.0,8.0,7.0,5.0,5.0
Diagnostics_411_30AUG2022_901,3240,901,0:00:00.340091 hh:mm:ss,5.423058,19.7,6.0,1.0,3.0,7.0,8.0,6.0,5.0
Diagnostics_412_31AUG2022_693,3888,693,0:00:00.416939 hh:mm:ss,12.531998,30.3,8.0,1.0,8.0,10.0,9.0,8.0,6.0
Diagnostics_413_01SEP2022_1981,7290,1981,0:00:00.779944 hh:mm:ss,7.096882,22.9,7.0,1.0,3.0,8.0,7.0,7.0,4.0
Diagnostics_414_02SEP2022_5443,11664,5443,0:00:01.289552 hh:mm:ss,8.746138,24.8,8.0,1.0,6.0,9.0,8.0,6.0,5.0
Diagnostics_415_03SEP2022_1537,3888,1537,0:00:00.429851 hh:mm:ss,8.447448,24.1,9.0,1.0,6.0,8.0,7.0,5.0,5.0
Diagnostics_416_04SEP2022_811,3240,811,0:00:00.339092 hh:mm:ss,6.716585,23.5,7.0,1.0,3.0,8.0,7.0,6.0,5.0
