name,num_simulations,solution_id,time_to_solve,sse,extraction_duration,infusion_duration,infusion_pressure,p0,p1,p2,p3,p4
Diagnostics_259_15JAN2022_525,5832,525,0:00:00.662230 hh:mm:ss,11.898739,18.6,6.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_25_22FEB2021_8829,24576,8829,0:00:02.691391 hh:mm:ss,5.689667,20.0,6.0,1.0,8.0,8.0,7.0,6.0,6.0
Diagnostics_260_16JAN2022_11126,93750,11126,0:00:10.097997 hh:mm:ss,10.516297,19.8,6.0,1.0,4.0,8.0,8.0,6.0,4.0
Diagnostics_261_17JAN2022_48476,93750,48476,0:00:10.070186 hh:mm:ss,6.700481,19.4,6.0,1.0,4.0,7.0,8.0,6.0,6.0
Diagnostics_262_18JAN2022_4437,24576,4437,0:00:02.641247 hh:mm:ss,10.534124,18.4,6.0,1.0,5.0,7.0,8.0,7.0,5.0
Diagnostics_263_19JAN2022_885,5832,885,0:00:00.644277 hh:mm:ss,13.126743,18.0,6.0,1.0,5.0,5.0,6.0,6.0,5.0
Diagnostics_264_20JAN2022_452,5832,452,0:00:00.661259 hh:mm:ss,19.502656,19.1,6.0,0.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_265_21JAN2022_47876,93750,47876,0:00:10.124587 hh:mm:ss,6.496826,19.8,6.0,1.0,4.0,8.0,7.0,6.0,6.0
Diagnostics_266_22JAN2022_3860,24576,3860,0:00:02.709712 hh:mm:ss,12.883547,18.1,6.0,0.0,5.0,5.0,7.0,7.0,5.0
Diagnostics_267_23JAN2022_453,5832,453,0:00:00.648000 hh:mm:ss,16.964568,19.3,6.0,1.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_268_24JAN2022_227,2916,227,0:00:00.339093 hh:mm:ss,14.877025,18.5,6.0,1.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_269_25JAN2022_50276,93750,50276,0:00:10.336486 hh:mm:ss,8.166252,19.0,6.0,1.0,4.0,4.0,6.0,7.0,6.0
Diagnostics_26_27FEB2021_448,4374,448,0:00:00.491685 hh:mm:ss,5.906239,17.1,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_270_27JAN2022_2709,24576,2709,0:00:02.680858 hh:mm:ss,11.607796,18.7,6.0,1.0,5.0,5.0,8.0,6.0,5.0
Diagnostics_271_28JAN2022_32276,93750,32276,0:00:10.093983 hh:mm:ss,6.755593,19.2,6.0,1.0,4.0,4.0,7.0,7.0,5.0
Diagnostics_272_29JAN2022_597,768,597,0:00:00.106740 hh:mm:ss,13.393705,17.6,6.0,1.0,5.0,5.0,5.0,6.0,6.0
Diagnostics_273_03FEB2022_2901,24576,2901,0:00:02.698783 hh:mm:ss,11.83591,18.3,6.0,1.0,5.0,7.0,8.0,6.0,5.0
Diagnostics_274_04FEB2022_525,5832,525,0:00:00.643241 hh:mm:ss,8.759689,16.3,6.0,1.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_275_05FEB2022_309,768,309,0:00:00.106714 hh:mm:ss,12.314092,18.7,6.0,1.0,5.0,5.0,6.0,6.0,5.0
Diagnostics_276_06FEB2022_7046,7290,7046,0:00:00.805845 hh:mm:ss,7.225654,18.0,6.0,1.0,4.0,4.0,6.0,6.0,6.0
Diagnostics_277_07FEB2022_1100,5832,1100,0:00:00.667215 hh:mm:ss,20.559398,19.0,6.0,0.0,6.0,6.0,8.0,7.0,6.0
Diagnostics_278_08FEB2022_5781,75000,5781,0:00:08.037507 hh:mm:ss,11.464689,20.4,6.0,1.0,5.0,8.0,9.0,6.0,5.0
Diagnostics_279_10FEB2022_94886,233280,94886,0:00:25.218294 hh:mm:ss,8.312006,19.3,6.0,1.0,4.0,9.0,7.0,6.0,6.0
Diagnostics_27_27FEB2021_188,2916,188,0:00:00.330117 hh:mm:ss,5.541253,16.3,5.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_280_11FEB2022_33326,93750,33326,0:00:10.054338 hh:mm:ss,7.989567,17.3,6.0,1.0,4.0,6.0,8.0,7.0,5.0
Diagnostics_281_14FEB2022_17181,75000,17181,0:00:08.222904 hh:mm:ss,12.719726,21.0,6.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_282_15FEB2022_9141,24576,9141,0:00:02.700778 hh:mm:ss,8.801862,20.7,6.0,1.0,5.0,8.0,8.0,6.0,6.0
Diagnostics_283_16FEB2022_1173,5832,1173,0:00:00.661233 hh:mm:ss,11.682902,17.6,6.0,1.0,6.0,7.0,8.0,7.0,6.0
Diagnostics_284_17FEB2022_44271,93750,44271,0:00:10.209697 hh:mm:ss,8.533005,20.1,5.0,1.0,4.0,4.0,8.0,5.0,6.0
Diagnostics_285_18FEB2022_808,18432,808,0:00:02.037647 hh:mm:ss,9.152721,20.0,6.0,1.0,5.0,8.0,7.0,5.0,5.0
Diagnostics_286_19FEB2022_2396,5832,2396,0:00:00.666219 hh:mm:ss,20.053832,23.8,6.0,0.0,5.0,5.0,7.0,5.0,6.0
Diagnostics_287_20FEB2022_5636,5832,5636,0:00:00.660739 hh:mm:ss,5.971667,21.8,6.0,1.0,4.0,4.0,6.0,6.0,6.0
Diagnostics_288_21FEB2022_11,12,11,0:00:00.017951 hh:mm:ss,13.439866,20.6,6.0,1.0,6.0,6.0,6.0,6.0,6.0
Diagnostics_289_22FEB2022_5632,5832,5632,0:00:00.646798 hh:mm:ss,6.906147,19.3,5.0,1.0,4.0,4.0,6.0,6.0,6.0
Diagnostics_28_28FEB2021_3633,12288,3633,0:00:01.367353 hh:mm:ss,7.464148,22.2,5.0,1.0,7.0,8.0,7.0,5.0,6.0
Diagnostics_290_23FEB2022_501,768,501,0:00:00.103723 hh:mm:ss,9.982666,20.3,6.0,1.0,5.0,5.0,6.0,5.0,6.0
Diagnostics_291_24FEB2022_10,12,10,0:00:00.021941 hh:mm:ss,19.862024,23.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0
Diagnostics_292_28FEB2022_28096,30720,28096,0:00:03.386943 hh:mm:ss,8.235808,20.1,4.0,1.0,4.0,6.0,6.0,6.0,7.0
Diagnostics_293_03MAR2022_7226,7290,7226,0:00:00.813844 hh:mm:ss,7.674089,20.9,6.0,1.0,4.0,6.0,6.0,6.0,6.0
Diagnostics_294_04MAR2022_48476,93750,48476,0:00:10.169805 hh:mm:ss,9.840119,24.3,6.0,1.0,4.0,7.0,8.0,6.0,6.0
Diagnostics_295_05MAR2022_14726,93750,14726,0:00:10.208608 hh:mm:ss,9.855627,23.7,6.0,1.0,4.0,7.0,8.0,7.0,4.0
Diagnostics_296_06MAR2022_96865,233280,96865,0:00:25.528554 hh:mm:ss,9.996948,23.2,6.0,0.0,4.0,8.0,9.0,6.0,6.0
Diagnostics_297_07MAR2022_2709,24576,2709,0:00:02.692799 hh:mm:ss,11.472346,22.5,6.0,1.0,5.0,5.0,8.0,6.0,5.0
Diagnostics_298_08MAR2022_57086,233280,57086,0:00:25.526279 hh:mm:ss,8.46755,22.6,6.0,1.0,4.0,9.0,8.0,6.0,5.0
Diagnostics_299_09MAR2022_48626,93750,48626,0:00:10.216733 hh:mm:ss,8.96041,23.1,6.0,1.0,4.0,8.0,8.0,6.0,6.0
Diagnostics_29_01MAR2021_286,4374,286,0:00:00.497669 hh:mm:ss,7.542648,20.0,6.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_2_30JAN2021_5161,18432,5161,0:00:02.040543 hh:mm:ss,5.282751,23.7,5.0,1.0,7.0,8.0,6.0,5.0,6.0
Diagnostics_300_10MAR2022_48475,93750,48475,0:00:10.346333 hh:mm:ss,16.991256,26.2,6.0,0.0,4.0,7.0,8.0,6.0,6.0
Diagnostics_301_11MAR2022_3803,12288,3803,0:00:01.371708 hh:mm:ss,11.724482,26.2,6.0,1.0,5.0,8.0,8.0,5.0,6.0
Diagnostics_302_12MAR2022_10384,24576,10384,0:00:02.761615 hh:mm:ss,8.121845,25.7,5.0,1.0,4.0,4.0,7.0,6.0,5.0
Diagnostics_303_12MAR2022_95606,233280,95606,0:00:26.119155 hh:mm:ss,14.328016,29.2,6.0,1.0,4.0,7.0,8.0,6.0,6.0
Diagnostics_304_13MAR2022_3745,30720,3745,0:00:03.396916 hh:mm:ss,9.692384,23.2,6.0,0.0,4.0,7.0,7.0,5.0,4.0
Diagnostics_305_14MAR2022_14906,30720,14906,0:00:03.405892 hh:mm:ss,8.034281,23.1,6.0,1.0,4.0,4.0,7.0,7.0,5.0
Diagnostics_306_15MAR2022_95786,233280,95786,0:00:25.420025 hh:mm:ss,9.311222,26.7,6.0,1.0,4.0,8.0,8.0,6.0,6.0
Diagnostics_307_16MAR2022_4523,12288,4523,0:00:01.357369 hh:mm:ss,8.784963,23.3,6.0,1.0,5.0,7.0,8.0,6.0,6.0
Diagnostics_308_17MAR2022_38780,75000,38780,0:00:08.219021 hh:mm:ss,8.340845,26.4,6.0,1.0,4.0,7.0,8.0,6.0,6.0
Diagnostics_309_18MAR2022_48476,93750,48476,0:00:10.243608 hh:mm:ss,9.821783,26.9,6.0,1.0,4.0,7.0,8.0,6.0,6.0
Diagnostics_30_02MAR2021_44156,93750,44156,0:00:10.176831 hh:mm:ss,8.728468,21.3,6.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_310_19MAR2022_47876,93750,47876,0:00:10.250588 hh:mm:ss,9.106444,26.3,6.0,1.0,4.0,8.0,7.0,6.0,6.0
Diagnostics_311_20MAR2022_15146,30720,15146,0:00:03.365001 hh:mm:ss,9.030807,22.7,6.0,1.0,4.0,6.0,7.0,7.0,5.0
Diagnostics_312_21MAR2022_980,24576,980,0:00:02.715765 hh:mm:ss,21.185398,25.5,6.0,1.0,4.0,6.0,6.0,4.0,4.0
Diagnostics_313_22MAR2022_29575,93750,29575,0:00:10.421651 hh:mm:ss,16.354433,32.4,6.0,0.0,4.0,6.0,8.0,6.0,5.0
Diagnostics_314_23MAR2022_47726,93750,47726,0:00:10.292477 hh:mm:ss,9.792836,26.7,6.0,1.0,4.0,7.0,7.0,6.0,6.0
Diagnostics_315_24MAR2022_33026,93750,33026,0:00:10.193741 hh:mm:ss,8.293214,23.5,6.0,1.0,4.0,4.0,8.0,7.0,5.0
Diagnostics_316_25MAR2022_47726,93750,47726,0:00:10.200722 hh:mm:ss,9.392426,24.7,6.0,1.0,4.0,7.0,7.0,6.0,6.0
Diagnostics_317_28MAR2022_102986,233280,102986,0:00:25.652404 hh:mm:ss,12.309626,25.3,6.0,1.0,4.0,6.0,9.0,7.0,6.0
Diagnostics_318_29MAR2022_52226,93750,52226,0:00:10.189751 hh:mm:ss,8.407268,21.8,6.0,1.0,4.0,7.0,8.0,7.0,6.0
Diagnostics_319_30MAR2022_16724,24576,16724,0:00:02.682826 hh:mm:ss,8.142014,22.7,6.0,1.0,4.0,6.0,7.0,6.0,6.0
Diagnostics_31_03MAR2021_1138,12288,1138,0:00:01.357735 hh:mm:ss,6.95314,20.0,6.0,1.0,7.0,8.0,6.0,6.0,5.0
Diagnostics_320_31MAR2022_29126,93750,29126,0:00:10.257571 hh:mm:ss,9.092491,24.3,6.0,1.0,4.0,8.0,7.0,6.0,5.0
Diagnostics_321_01APR2022_1749,5832,1749,0:00:00.656245 hh:mm:ss,12.930422,20.5,6.0,1.0,5.0,5.0,7.0,7.0,5.0
Diagnostics_322_02APR2022_87,576,87,0:00:00.092752 hh:mm:ss,19.034829,20.1,6.0,1.0,6.0,6.0,7.0,6.0,6.0
Diagnostics_323_03APR2022_663,4374,663,0:00:00.513628 hh:mm:ss,16.330723,20.2,6.0,1.0,6.0,6.0,7.0,7.0,6.0
Diagnostics_324_04APR2022_2613,24576,2613,0:00:02.650911 hh:mm:ss,7.700218,18.7,6.0,1.0,5.0,8.0,7.0,6.0,5.0
Diagnostics_325_05APR2022_885,5832,885,0:00:00.652282 hh:mm:ss,13.807226,18.8,6.0,1.0,5.0,5.0,6.0,6.0,5.0
Diagnostics_326_06APR2022_550,2916,550,0:00:00.345077 hh:mm:ss,13.406827,19.7,6.0,-0.0,5.0,5.0,7.0,6.0,5.0
Diagnostics_327_07APR2022_825,4374,825,0:00:00.502657 hh:mm:ss,13.130157,18.6,6.0,1.0,6.0,6.0,8.0,7.0,6.0
Diagnostics_328_09APR2022_957,5832,957,0:00:00.645275 hh:mm:ss,8.912665,19.3,6.0,1.0,5.0,6.0,6.0,6.0,5.0
Diagnostics_329_10APR2022_18160,24576,18160,0:00:02.650960 hh:mm:ss,8.132181,19.7,5.0,1.0,4.0,5.0,7.0,7.0,6.0
Diagnostics_32_04MAR2021_448,4374,448,0:00:00.511632 hh:mm:ss,17.584311,24.4,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_330_11APR2022_16624,24576,16624,0:00:02.692772 hh:mm:ss,6.952655,19.1,5.0,1.0,4.0,5.0,7.0,6.0,6.0
Diagnostics_331_12APR2022_309,768,309,0:00:00.102726 hh:mm:ss,17.033477,18.8,6.0,1.0,6.0,6.0,7.0,7.0,6.0
Diagnostics_332_13APR2022_95966,233280,95966,0:00:25.198617 hh:mm:ss,7.807999,22.9,6.0,1.0,4.0,9.0,8.0,6.0,6.0
Diagnostics_333_14APR2022_95966,233280,95966,0:00:25.808985 hh:mm:ss,11.415633,28.9,6.0,1.0,4.0,9.0,8.0,6.0,6.0
Diagnostics_334_18APR2022_96506,233280,96506,0:00:25.962636 hh:mm:ss,13.497454,28.0,6.0,1.0,4.0,6.0,9.0,6.0,6.0
Diagnostics_335_20APR2022_33476,93750,33476,0:00:10.148930 hh:mm:ss,10.182602,24.7,6.0,1.0,4.0,7.0,8.0,7.0,5.0
Diagnostics_336_21APR2022_48476,93750,48476,0:00:10.413186 hh:mm:ss,9.43885,27.9,6.0,1.0,4.0,7.0,8.0,6.0,6.0
Diagnostics_337_22APR2022_453,5832,453,0:00:00.659238 hh:mm:ss,21.706208,26.2,6.0,1.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_338_23APR2022_735,18432,735,0:00:02.079439 hh:mm:ss,16.22512,27.7,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_339_24APR2022_339,4374,339,0:00:00.539557 hh:mm:ss,20.362013,28.4,6.0,1.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_33_04MAR2021_53900,75000,53900,0:00:08.065581 hh:mm:ss,7.341115,19.2,6.0,1.0,4.0,8.0,8.0,6.0,7.0
Diagnostics_340_25APR2022_3026,30720,3026,0:00:03.453584 hh:mm:ss,9.922928,26.3,6.0,1.0,4.0,5.0,6.0,5.0,4.0
Diagnostics_341_26APR2022_25376,93750,25376,0:00:10.590613 hh:mm:ss,10.354183,33.8,6.0,1.0,4.0,8.0,7.0,5.0,5.0
Diagnostics_342_27APR2022_48326,93750,48326,0:00:10.369348 hh:mm:ss,10.196019,25.9,6.0,1.0,4.0,6.0,8.0,6.0,6.0
Diagnostics_343_28APR2022_285,4374,285,0:00:00.531695 hh:mm:ss,18.449665,28.9,6.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_344_29APR2022_48476,93750,48476,0:00:10.304196 hh:mm:ss,8.716497,25.3,6.0,1.0,4.0,7.0,8.0,6.0,6.0
Diagnostics_345_30APR2022_11,12,11,0:00:00.016954 hh:mm:ss,12.900775,18.1,6.0,1.0,6.0,6.0,6.0,6.0,6.0
Diagnostics_346_01MAY2022_141326,233280,141326,0:00:26.947939 hh:mm:ss,14.654227,49.7,6.0,1.0,4.0,9.0,8.0,7.0,7.0
Diagnostics_347_02MAY2022_94886,233280,94886,0:00:26.295703 hh:mm:ss,13.636171,37.6,6.0,1.0,4.0,9.0,7.0,6.0,6.0
Diagnostics_348_03MAY2022_76629,186624,76629,0:00:20.445420 hh:mm:ss,10.222771,26.9,6.0,2.0,4.0,8.0,8.0,6.0,6.0
Diagnostics_349_04MAY2022_1077,24576,1077,0:00:02.737705 hh:mm:ss,11.316705,27.2,6.0,1.0,6.0,9.0,8.0,6.0,6.0
Diagnostics_34_05MAR2021_8781,24576,8781,0:00:02.712744 hh:mm:ss,8.942153,22.2,6.0,1.0,6.0,8.0,7.0,6.0,6.0
Diagnostics_350_05MAY2022_103526,233280,103526,0:00:25.524301 hh:mm:ss,10.323194,27.9,6.0,1.0,4.0,9.0,9.0,7.0,6.0
Diagnostics_351_09MAY2022_48626,93750,48626,0:00:10.451738 hh:mm:ss,10.002157,31.2,6.0,1.0,4.0,8.0,8.0,6.0,6.0
Diagnostics_352_10MAY2022_8949,24576,8949,0:00:02.774172 hh:mm:ss,17.799634,24.2,6.0,1.0,5.0,6.0,8.0,6.0,6.0
Diagnostics_353_11MAY2022_1173,5832,1173,0:00:00.652256 hh:mm:ss,13.485022,20.4,6.0,1.0,6.0,7.0,8.0,7.0,6.0
Diagnostics_354_12MAY2022_4346,7290,4346,0:00:00.861695 hh:mm:ss,11.127375,20.2,6.0,1.0,4.0,4.0,5.0,6.0,5.0
Diagnostics_355_13MAY2022_15,576,15,0:00:00.092752 hh:mm:ss,15.296078,16.5,6.0,1.0,5.0,5.0,5.0,5.0,5.0
Diagnostics_356_16MAY2022_138616,403368,138616,0:00:44.954632 hh:mm:ss,9.574419,33.0,5.0,1.0,4.0,10.0,9.0,6.0,6.0
Diagnostics_357_17MAY2022_21,24,21,0:00:00.026928 hh:mm:ss,16.941369,18.6,6.0,1.0,6.0,6.0,6.0,6.0,6.0
Diagnostics_358_19MAY2022_1173,5832,1173,0:00:00.654251 hh:mm:ss,10.847362,20.8,6.0,1.0,5.0,6.0,7.0,6.0,5.0
Diagnostics_359_20MAY2022_1286,7290,1286,0:00:00.823772 hh:mm:ss,9.33139,19.4,6.0,1.0,4.0,6.0,5.0,5.0,4.0
Diagnostics_35_06MAR2021_3610,12288,3610,0:00:01.406211 hh:mm:ss,7.859523,22.2,6.0,1.0,5.0,8.0,7.0,5.0,6.0
Diagnostics_360_21MAY2022_453,5832,453,0:00:00.654249 hh:mm:ss,14.952707,19.2,6.0,1.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_361_22MAY2022_981,24576,981,0:00:02.755657 hh:mm:ss,14.993665,22.8,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_362_23MAY2022_808,18432,808,0:00:02.046561 hh:mm:ss,12.064469,23.7,6.0,1.0,6.0,9.0,8.0,6.0,6.0
Diagnostics_363_26MAY2022_447,4374,447,0:00:00.499664 hh:mm:ss,12.486272,24.2,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_364_27MAY2022_107004,186624,107004,0:00:20.071373 hh:mm:ss,7.977176,21.7,4.0,1.0,4.0,9.0,7.0,6.0,7.0
Diagnostics_365_31MAY2022_772,4374,772,0:00:00.494677 hh:mm:ss,8.075235,20.8,6.0,1.0,5.0,7.0,6.0,6.0,5.0
Diagnostics_366_01JUN2022_309,768,309,0:00:00.109681 hh:mm:ss,17.433657,22.8,6.0,1.0,6.0,6.0,7.0,7.0,6.0
Diagnostics_367_02JUN2022_4186,12288,4186,0:00:01.359337 hh:mm:ss,11.696216,24.5,6.0,1.0,5.0,8.0,6.0,6.0,6.0
Diagnostics_368_06JUN2022_394,4374,394,0:00:00.491685 hh:mm:ss,13.089448,20.2,6.0,2.0,6.0,7.0,8.0,6.0,6.0
Diagnostics_369_07JUN2022_87,576,87,0:00:00.094719 hh:mm:ss,15.804746,23.0,6.0,1.0,6.0,6.0,7.0,6.0,6.0
Diagnostics_36_07MAR2021_5433,18432,5433,0:00:02.019599 hh:mm:ss,8.063409,21.0,6.0,1.0,6.0,8.0,7.0,5.0,6.0
Diagnostics_370_08JUN2022_663,4374,663,0:00:00.497670 hh:mm:ss,19.995519,23.7,6.0,1.0,6.0,6.0,7.0,7.0,6.0
Diagnostics_371_09JUN2022_38660,75000,38660,0:00:08.221016 hh:mm:ss,8.997304,24.9,6.0,1.0,4.0,6.0,8.0,6.0,6.0
Diagnostics_372_10JUN2022_20906,30720,20906,0:00:03.348072 hh:mm:ss,7.159696,21.9,6.0,1.0,4.0,6.0,7.0,6.0,6.0
Diagnostics_373_11JUN2022_20786,30720,20786,0:00:03.405866 hh:mm:ss,9.373824,23.8,6.0,1.0,4.0,5.0,7.0,6.0,6.0
Diagnostics_374_12JUN2022_21,24,21,0:00:00.021942 hh:mm:ss,13.169662,18.4,6.0,1.0,6.0,6.0,6.0,6.0,6.0
Diagnostics_375_13JUN2022_7864,18432,7864,0:00:02.029572 hh:mm:ss,10.262524,19.7,6.0,1.0,5.0,6.0,8.0,7.0,6.0
Diagnostics_376_14JUN2022_16,18,16,0:00:00.019921 hh:mm:ss,21.163176,19.2,6.0,1.0,6.0,6.0,6.0,6.0,6.0
Diagnostics_377_15JUN2022_88,576,88,0:00:00.082778 hh:mm:ss,19.648453,21.2,6.0,1.0,6.0,6.0,7.0,6.0,6.0
Diagnostics_378_16JUN2022_117,768,117,0:00:00.113695 hh:mm:ss,12.081402,21.7,6.0,1.0,5.0,5.0,6.0,5.0,5.0
Diagnostics_379_16JUN2022_11,12,11,0:00:00.019946 hh:mm:ss,8.250455,17.8,6.0,1.0,6.0,6.0,6.0,6.0,6.0
Diagnostics_37_08MAR2021_1342,12288,1342,0:00:01.364352 hh:mm:ss,6.794471,21.5,6.0,1.0,8.0,8.0,7.0,6.0,5.0
Diagnostics_380_17JUN2022_1852,4374,1852,0:00:00.497179 hh:mm:ss,14.441444,20.1,6.0,1.0,6.0,7.0,8.0,6.0,7.0
Diagnostics_381_21JUN2022_20781,30720,20781,0:00:03.377968 hh:mm:ss,8.471451,22.3,5.0,1.0,4.0,5.0,7.0,6.0,6.0
Diagnostics_382_22JUN2022_340,4374,340,0:00:00.491685 hh:mm:ss,22.065744,24.5,6.0,1.0,6.0,6.0,8.0,6.0,6.0
Diagnostics_383_24JUL2022_1851,4374,1851,0:00:00.511631 hh:mm:ss,18.450443,24.2,6.0,0.0,6.0,7.0,8.0,6.0,7.0
Diagnostics_384_25JUL2022_94886,233280,94886,0:00:25.753133 hh:mm:ss,9.904109,30.9,6.0,1.0,4.0,9.0,7.0,6.0,6.0
Diagnostics_385_26JUL2022_135926,233280,135926,0:00:25.468159 hh:mm:ss,11.991724,27.6,6.0,1.0,4.0,9.0,9.0,6.0,7.0
Diagnostics_386_27JUL2022_879,4374,879,0:00:00.506645 hh:mm:ss,16.652576,23.5,6.0,-0.0,5.0,6.0,7.0,6.0,5.0
Diagnostics_387_28JUL2022_47576,93750,47576,0:00:10.096147 hh:mm:ss,8.955772,23.4,6.0,1.0,4.0,6.0,7.0,6.0,6.0
Diagnostics_388_29JUL2022_117,768,117,0:00:00.113696 hh:mm:ss,19.038645,22.2,6.0,1.0,6.0,6.0,7.0,6.0,6.0
Diagnostics_389_30JUL2022_1851,4374,1851,0:00:00.519609 hh:mm:ss,16.102533,24.8,6.0,0.0,5.0,6.0,7.0,5.0,6.0
Diagnostics_38_09MAR2021_298,2916,298,0:00:00.349068 hh:mm:ss,8.810686,19.1,6.0,1.0,6.0,8.0,8.0,6.0,6.0
Diagnostics_390_31JUL2022_59,384,59,0:00:00.074800 hh:mm:ss,16.431585,22.9,6.0,1.0,6.0,6.0,7.0,6.0,6.0
Diagnostics_391_01AUG2022_12626,30720,12626,0:00:03.366995 hh:mm:ss,9.366443,22.8,6.0,1.0,4.0,5.0,6.0,6.0,5.0
Diagnostics_392_02AUG2022_5781,75000,5781,0:00:08.158185 hh:mm:ss,8.591244,22.4,6.0,1.0,5.0,8.0,9.0,6.0,5.0
Diagnostics_393_04AUG2022_94886,233280,94886,0:00:25.421295 hh:mm:ss,9.275508,27.3,6.0,1.0,4.0,9.0,7.0,6.0,6.0
Diagnostics_394_08AUG2022_4570,12288,4570,0:00:01.408260 hh:mm:ss,12.905691,25.1,6.0,0.0,5.0,8.0,8.0,6.0,6.0
Diagnostics_395_09AUG2022_2613,24576,2613,0:00:02.818464 hh:mm:ss,15.20884,33.8,6.0,1.0,6.0,9.0,8.0,7.0,6.0
Diagnostics_396_10AUG2022_50601,233280,50601,0:00:26.618865 hh:mm:ss,13.073303,40.7,5.0,1.0,4.0,9.0,8.0,5.0,5.0
Diagnostics_397_11AUG2022_48476,93750,48476,0:00:10.402185 hh:mm:ss,14.03063,29.3,6.0,1.0,4.0,7.0,8.0,6.0,6.0
Diagnostics_398_12AUG2022_97046,233280,97046,0:00:26.124167 hh:mm:ss,10.869144,33.4,6.0,1.0,4.0,9.0,9.0,6.0,6.0
Diagnostics_399_15AUG2022_1499,12288,1499,0:00:01.442142 hh:mm:ss,10.977179,33.7,6.0,1.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_39_10MAR2021_9850,37500,9850,0:00:04.067123 hh:mm:ss,7.068656,18.1,6.0,1.0,5.0,9.0,7.0,6.0,6.0
Diagnostics_3_30JAN2021_211,18432,211,0:00:02.048522 hh:mm:ss,5.9853,25.4,5.0,1.0,8.0,7.0,5.0,5.0,5.0
Diagnostics_400_16AUG2022_2613,24576,2613,0:00:02.765604 hh:mm:ss,12.063057,27.3,6.0,1.0,6.0,9.0,8.0,7.0,6.0
Diagnostics_401_17AUG2022_29726,93750,29726,0:00:10.346361 hh:mm:ss,9.627944,29.5,6.0,1.0,4.0,7.0,8.0,6.0,5.0
Diagnostics_402_18AUG2022_19226,30720,19226,0:00:03.378937 hh:mm:ss,11.378276,26.4,6.0,1.0,4.0,4.0,4.0,6.0,6.0
Diagnostics_403_19AUG2022_6856,18432,6856,0:00:02.048549 hh:mm:ss,9.293483,23.1,6.0,1.0,5.0,8.0,8.0,6.0,6.0
Diagnostics_404_20AUG2022_8181,75000,8181,0:00:08.210071 hh:mm:ss,14.775302,26.8,6.0,1.0,5.0,8.0,8.0,7.0,5.0
Diagnostics_405_21AUG2022_33326,93750,33326,0:00:10.223662 hh:mm:ss,10.591491,26.4,6.0,1.0,4.0,6.0,8.0,7.0,5.0
Diagnostics_406_22AUG2022_4701,75000,4701,0:00:08.248945 hh:mm:ss,16.094495,28.3,6.0,1.0,5.0,9.0,7.0,6.0,5.0
Diagnostics_407_23AUG2022_1101,5832,1101,0:00:00.680182 hh:mm:ss,22.302251,27.3,6.0,1.0,6.0,6.0,8.0,7.0,6.0
Diagnostics_408_24AUG2022_182096,504210,182096,0:00:56.142506 hh:mm:ss,10.072503,29.7,6.0,1.0,4.0,10.0,8.0,7.0,6.0
Diagnostics_409_25AUG2022_1269,24576,1269,0:00:02.709787 hh:mm:ss,19.828692,22.6,6.0,1.0,6.0,7.0,9.0,6.0,6.0
Diagnostics_40_11MAR2021_843,18432,843,0:00:02.004640 hh:mm:ss,6.921919,17.8,6.0,1.0,8.0,9.0,8.0,6.0,6.0
Diagnostics_410_29AUG2022_981,24576,981,0:00:02.692802 hh:mm:ss,12.430932,23.1,6.0,1.0,5.0,7.0,7.0,5.0,5.0
Diagnostics_411_30AUG2022_29726,93750,29726,0:00:10.083036 hh:mm:ss,7.161918,19.7,6.0,1.0,4.0,7.0,8.0,6.0,5.0
Diagnostics_412_31AUG2022_8301,75000,8301,0:00:08.387113 hh:mm:ss,18.871067,30.3,6.0,1.0,6.0,10.0,9.0,8.0,6.0
Diagnostics_413_01SEP2022_14576,93750,14576,0:00:10.145887 hh:mm:ss,12.129854,22.9,6.0,1.0,4.0,6.0,8.0,7.0,4.0
Diagnostics_414_02SEP2022_2590,37500,2590,0:00:04.116020 hh:mm:ss,17.51776,24.8,6.0,0.0,5.0,8.0,8.0,6.0,5.0
Diagnostics_415_03SEP2022_2104,18432,2104,0:00:02.065715 hh:mm:ss,18.700478,24.1,6.0,1.0,5.0,6.0,8.0,6.0,5.0
Diagnostics_416_04SEP2022_2805,24576,2805,0:00:02.734310 hh:mm:ss,15.084525,23.5,6.0,1.0,5.0,6.0,8.0,6.0,5.0
